Id,Incident_Id,Incident_Number,Incident_Date,Incident_Dayofmonth,Incident_Month_Number,Incident_Month_Name,Incident_Dayofweek_number,Incident_Dayofweek_name,Incident_Year,Incident_Time,Incident_Hour,Report_Date,Report_Dayofmonth,Report_Month_Number,Report_Month_Name,Report_Dayofweek_number,Report_Dayofweek_name,Report_Year,Report_time,Report_Hour,Incident_Code,Incident_Category,Incident_Subcategory,Incident_Description,Report_Type_Code,Report_Type_Description,Filed_Online,Police_District,Resolution,Latitude,Longitude,Point,Neighborhood,Intersection
416,1256936,230200941,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,03:07:00,3,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,03:07:00,03:07:00,27130,Miscellaneous,Other,"Burglary Tools, Possession Of",IS,Initial Supplement,0,Ingleside,Cite or Arrest Adult,37.73915252,-122.4311746,POINT (-122.43117462677553 37.739152517187996),Glen Park,BEACON ST \ MIGUEL ST
417,1257313,230204385,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,14:25:00,14,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,14:30:00,14:30:00,16220,Drug-related Incidents,Drug Violation,"Opiates, Possession For Sale",II,Initial,0,Southern,Cite or Arrest Adult,37.77921168,-122.4109366,POINT (-122.41093657493794 37.77921168445851),South of Market,MISSION ST \ 07TH ST
418,1257289,230203917,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,10:25:00,10,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,10:48:00,10:48:00,6381,Property Crimes,Larceny Theft - Other,Embezzlement from Dependent or Elder Adult by Caretaker,II,Initial,0,Ingleside,Open or Active,37.71140478,-122.4318669,POINT (-122.43186692622665 37.7114047751124),Excelsior,SOUTH HILL BLVD \ ROLPH ST \ WINDING WAY
419,1257268,230204272,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,13:30:00,13,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,13:55:00,13:55:00,9320,Fraudulent Activities,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",II,Initial,0,Richmond,Open or Active,37.7753236,-122.5058842,POINT (-122.50588421001805 37.77532360067261),Outer Richmond,45TH AVE \ BALBOA ST
420,1256985,236052114,2023-03-20T00:00:00,20,3,March,0,Monday,2023,18:30:00,18,2023-03-21T00:00:00,21,3,March,1,Tuesday,2023,13:42:00,13:42:00,6372,Property Crimes,Larceny Theft - Other,"Theft, Other Property, $50-$200",CI,Coplogic Initial,1,Taraval,Open or Active,37.72039897,-122.4813538,POINT (-122.48135379506493 37.720398971160876),Lakeshore,TAPIA DR \ PINTO AVE
421,1257323,230204523,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,14:40:00,14,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,14:41:00,14:41:00,64020,Miscellaneous,Other,Mental Health Detention,II,Initial,0,Central,Open or Active,37.78838793,-122.4151853,POINT (-122.41518527060464 37.78838792971966),Nob Hill,LEAVENWORTH ST \ SUTTER ST
422,1257092,226209541,2022-11-02T00:00:00,2,11,November,2,Wednesday,2022,00:00:00,0,2022-11-03T00:00:00,3,11,November,3,Thursday,2022,15:14:00,15:14:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Mission,Open or Active,37.76646479,-122.4232815,POINT (-122.42328145664861 37.76646479082014),Mission,ALBION ST \ 15TH ST
423,1257202,230203735,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,13:00:00,13,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,09:41:00,09:41:00,6223,Property Crimes,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, $200-$950",II,Initial,0,Central,Open or Active,37.78128639,-122.4221867,POINT (-122.42218671176373 37.78128638629654),Western Addition,FRANKLIN ST \ ELM ST
424,1256980,236041496,2023-03-02T00:00:00,2,3,March,3,Thursday,2023,19:40:00,19,2023-03-02T00:00:00,2,3,March,3,Thursday,2023,23:04:00,23:04:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Central,Open or Active,37.79634686,-122.3969578,POINT (-122.39695784020824 37.796346859010335),Financial District/South Beach,WASHINGTON ST \ DRUMM ST
425,1257247,230204084,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,02:16:00,2,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,12:21:00,12:21:00,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",II,Initial,0,Park,Open or Active,37.76746158,-122.4334083,POINT (-122.43340825880185 37.76746158246703),Castro/Upper Market,14TH ST \ NOE ST
426,1256924,230202129,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,22:29:00,22,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,22:29:00,22:29:00,26150,Miscellaneous,Other,"Parole Violation, Adult",IS,Initial Supplement,0,Tenderloin,Cite or Arrest Adult,37.78372378,-122.4142416,POINT (-122.41424157409635 37.78372378203807),Tenderloin,EDDY ST \ LEAVENWORTH ST
427,1256912,230202561,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,16:00:00,16,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,18:30:00,18:30:00,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",II,Initial,0,Central,Cite or Arrest Adult,37.78829319,-122.4084016,POINT (-122.40840155198468 37.78829319282882),Financial District/South Beach,POWELL ST \ POST ST
428,1256972,230201278,2023-03-21T00:00:00,21,3,March,1,Tuesday,2023,17:30:00,17,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,09:22:00,09:22:00,6223,Property Crimes,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, $200-$950",II,Initial,0,Ingleside,Open or Active,37.71406318,-122.4129601,POINT (-122.41296013743606 37.71406318371137),Visitacion Valley,LELAND AVE \ LOEHR ST
429,1257333,230204517,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,12:00:00,12,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,14:43:00,14:43:00,64015,Miscellaneous,Other,"Aided Case, Injured or Sick Person",II,Initial,0,Northern,Open or Active,37.79855245,-122.4239821,POINT (-122.42398214567397 37.79855245267023),Russian Hill,VAN NESS AVE \ UNION ST
430,1257345,230205004,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,18:44:00,18,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,18:45:00,18:45:00,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",II,Initial,0,Mission,Cite or Arrest Adult,37.75220444,-122.4190175,POINT (-122.4190175437401 37.75220444116967),Mission,24TH ST \ OSAGE ALY
431,1256969,230203365,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,04:37:00,4,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,04:40:00,04:40:00,12027,Weapons Offense,Weapons Offense,"Firearm, Discharging Within City Limits",II,Initial,0,Mission,Open or Active,37.75543364,-122.4388643,POINT (-122.43886431306595 37.755433637002504),Noe Valley,ROMAIN ST \ 21ST ST \ DOUGLASS ST
432,1257211,230203519,2023-03-20T00:00:00,20,3,March,0,Monday,2023,16:03:00,16,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,07:34:00,07:34:00,12008,Suspicious,Suspicious Package,Suspicious Package,II,Initial,0,Central,Open or Active,37.7935086,-122.3976083,POINT (-122.39760833374864 37.79350860298837),Financial District/South Beach,DAVIS ST \ CALIFORNIA ST
433,1257214,230042577,2023-01-18T00:00:00,18,1,January,2,Wednesday,2023,22:33:00,22,2023-01-18T00:00:00,18,1,January,2,Wednesday,2023,22:33:00,22:33:00,3021,Robbery,Robbery - Commercial,"Robbery, Comml. Establ., W/ Gun",IS,Initial Supplement,0,Mission,Cite or Arrest Adult,37.74910651,-122.4170488,POINT (-122.4170488462938 37.74910650517882),Mission,26TH ST \ CAPP ST
434,1257292,230204410,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,14:33:00,14,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,14:39:00,14:39:00,12030,Weapons Offense,Weapons Offense,"Weapon, Deadly, Imitation or Laser Scope, Exhibiting",II,Initial,0,Northern,Open or Active,37.78256989,-122.4307979,POINT (-122.43079788213421 37.782569887796356),Western Addition,ELLIS ST \ WEBSTER ST
435,1257353,230204987,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,18:45:00,18,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,18:45:00,18:45:00,6243,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",II,Initial,0,Richmond,Open or Active,37.78185329,-122.4521431,POINT (-122.45214312550972 37.781853290494546),Presidio Heights,GEARY BLVD \ COOK ST
436,1257215,230203763,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,02:30:00,2,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,08:34:00,08:34:00,5083,Property Crimes,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",II,Initial,0,Northern,Open or Active,37.80090821,-122.4430346,POINT (-122.44303462508903 37.80090820780244),Marina,FRANCISCO ST \ DIVISADERO ST
437,1256993,226218360,2022-11-11T00:00:00,11,11,November,4,Friday,2022,11:00:00,11,2022-11-11T00:00:00,11,11,November,4,Friday,2022,14:51:00,14:51:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Park,Open or Active,37.77289518,-122.4542851,POINT (-122.45428511766733 37.772895177200766),Golden Gate Park,STANYAN ST \ HAYES ST
438,1257174,230203428,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,05:55:00,5,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,06:00:00,06:00:00,4014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",II,Initial,0,Tenderloin,Open or Active,37.78175433,-122.4096933,POINT (-122.40969326320398 37.78175432665782),South of Market,STEVENSON ST \ 06TH ST
439,1257095,226219164,2022-11-16T00:00:00,16,11,November,2,Wednesday,2022,18:00:00,18,2022-11-16T00:00:00,16,11,November,2,Wednesday,2022,22:37:00,22:37:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Northern,Open or Active,37.77802076,-122.4215207,POINT (-122.42152069939276 37.77802075980921),Hayes Valley,FRANKLIN ST \ GROVE ST
440,1257079,236033192,2023-02-23T00:00:00,23,2,February,3,Thursday,2023,19:00:00,19,2023-02-23T00:00:00,23,2,February,3,Thursday,2023,21:11:00,21:11:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Taraval,Open or Active,37.76337309,-122.4814088,POINT (-122.48140883785467 37.76337309290054),Sunset/Parkside,23RD AVE \ IRVING ST
441,1256964,230203315,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,04:05:00,4,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,04:05:00,04:05:00,7041,Vehicle Theft and Recovery,Recovered Vehicle,"Vehicle, Recovered, Auto",VS,Vehicle Supplement,0,Tenderloin,Cite or Arrest Adult,37.78537597,-122.4162597,POINT (-122.41625970692009 37.78537597388642),Tenderloin,HYDE ST \ OFARRELL ST
442,1257000,226229248,2022-11-26T00:00:00,26,11,November,5,Saturday,2022,21:00:00,21,2022-11-29T00:00:00,29,11,November,1,Tuesday,2022,10:00:00,10:00:00,6372,Property Crimes,Larceny Theft - Other,"Theft, Other Property, $50-$200",CI,Coplogic Initial,1,Tenderloin,Open or Active,37.77654089,-122.4175015,POINT (-122.41750146383842 37.77654089269352),Tenderloin,FELL ST \ 10TH ST \ MARKET ST \ POLK ST
443,1257163,220494149,2022-07-17T00:00:00,17,7,July,6,Sunday,2022,00:00:00,0,2022-11-01T00:00:00,1,11,November,1,Tuesday,2022,17:01:00,17:01:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CS,Coplogic Supplement,1,Southern,Open or Active,37.7829979,-122.3979429,POINT (-122.39794294011354 37.78299789645973),South of Market,03RD ST \ SAINT FRANCIS PL
444,1256958,230203246,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,01:39:00,1,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,01:46:00,01:46:00,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",II,Initial,0,Central,Cite or Arrest Adult,37.78720063,-122.4169898,POINT (-122.4169898328862 37.78720062525248),Tenderloin,MEACHAM PL \ POST ST
445,1257011,226239532,2022-10-28T00:00:00,28,10,October,4,Friday,2022,02:50:00,2,2022-10-29T00:00:00,29,10,October,5,Saturday,2022,14:38:00,14:38:00,71000,Property Crimes,Lost Property,Lost Property,CI,Coplogic Initial,1,Southern,Open or Active,37.78898117,-122.3985643,POINT (-122.39856429383492 37.78898117261747),Financial District/South Beach,MISSION ST \ SHAW ALY
446,1257344,230204476,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,14:00:00,14,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,15:08:00,15:08:00,72000,Miscellaneous,Non-Criminal,Found  Property,II,Initial,0,Richmond,Open or Active,37.78643715,-122.4700437,POINT (-122.47004374790436 37.786437146284236),Inner Richmond,LAKE ST \ 11TH AVE
447,1257249,230204006,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,14:45:00,14,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,12:09:00,12:09:00,9029,Fraudulent Activities,Fraud,False Personation to Receive Money or Property,II,Initial,0,Central,Open or Active,37.7933797,-122.4061295,POINT (-122.4061294844994 37.793379703937966),Chinatown,SACRAMENTO ST \ GRANT AVE
448,1257299,230204175,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,16:00:00,16,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,13:21:00,13:21:00,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",II,Initial,0,Central,Open or Active,37.80727587,-122.4156164,POINT (-122.41561643757444 37.80727586975037),North Beach,TAYLOR ST \ BEACH ST
449,1257112,236031572,2023-02-18T00:00:00,18,2,February,5,Saturday,2023,10:30:00,10,2023-02-18T00:00:00,18,2,February,5,Saturday,2023,22:29:00,22:29:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Richmond,Open or Active,37.76705684,-122.4732798,POINT (-122.47327983402523 37.76705684499688),Golden Gate Park,STOW LAKE DR \ MARTIN LUTHER KING JR DR
450,1257020,226240943,2022-11-02T00:00:00,2,11,November,2,Wednesday,2022,00:00:00,0,2022-11-09T00:00:00,9,11,November,2,Wednesday,2022,07:28:00,07:28:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Southern,Open or Active,37.77921168,-122.4109366,POINT (-122.41093657493794 37.77921168445851),South of Market,MISSION ST \ 07TH ST
451,1256962,230203086,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,22:27:00,22,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,22:27:00,22:27:00,71012,Miscellaneous,Other Offenses,"License Plate, Recovered",VI,Vehicle Initial,0,Tenderloin,Cite or Arrest Adult,37.78165426,-122.4155052,POINT (-122.41550518013352 37.7816542606277),Tenderloin,GOLDEN GATE AVE \ HYDE ST
452,1257332,230204818,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,18:00:00,18,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,18:01:00,18:01:00,64070,Suspicious,Suspicious Occ,Suspicious Occurrence,II,Initial,0,Northern,Open or Active,37.78049626,-122.4321404,POINT (-122.43214039079034 37.78049625961115),Western Addition,FILLMORE ST \ TURK ST
453,1257342,230202301,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,16:37:00,16,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,19:20:00,19:20:00,16220,Drug-related Incidents,Drug Violation,"Opiates, Possession For Sale",IS,Initial Supplement,0,Tenderloin,Cite or Arrest Adult,37.77871943,-122.4147412,POINT (-122.4147412230519 37.77871942789032),Tenderloin,08TH ST \ GROVE ST \ HYDE ST \ MARKET ST
454,1256951,230198625,2023-03-20T00:00:00,20,3,March,0,Monday,2023,21:30:00,21,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,05:15:00,05:15:00,74000,Police Interaction Incidents,Missing Adult,Missing Adult,IS,Initial Supplement,0,Taraval,Open or Active,37.74850364,-122.4792959,POINT (-122.47929590741245 37.748503635324155),Sunset/Parkside,22ND AVE \ QUINTARA ST
455,1257274,230204147,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,12:00:00,12,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,12:37:00,12:37:00,64085,Miscellaneous,Other,Investigative Detention,II,Initial,0,Bayview,Open or Active,37.71752616,-122.3915994,POINT (-122.39159941138196 37.71752615792832),Bayview Hunters Point,JAMESTOWN AVE \ HAWES ST
456,1257026,226218809,2022-10-21T00:00:00,21,10,October,4,Friday,2022,18:07:00,18,2022-10-22T00:00:00,22,10,October,5,Saturday,2022,17:56:00,17:56:00,6372,Property Crimes,Larceny Theft - Other,"Theft, Other Property, $50-$200",CI,Coplogic Initial,1,Bayview,Open or Active,37.75677769,-122.3871945,POINT (-122.38719454914899 37.75677768735601),Potrero Hill,ILLINOIS ST \ HUMBOLDT ST
457,1257019,226240670,2022-12-12T00:00:00,12,12,December,0,Monday,2022,19:49:00,19,2022-12-13T00:00:00,13,12,December,1,Tuesday,2022,03:37:00,03:37:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Central,Open or Active,37.80044506,-122.4091898,POINT (-122.40918981932037 37.80044505976436),North Beach,STOCKTON ST \ UNION ST
458,1257277,230203644,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,13:00:00,13,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,13:00:00,13:00:00,7041,Vehicle Theft and Recovery,Recovered Vehicle,"Vehicle, Recovered, Auto",VS,Vehicle Supplement,0,Southern,Cite or Arrest Adult,37.77287195,-122.4203998,POINT (-122.4203998011102 37.772871946404145),Mission,BRADY ST \ COLTON ST
459,1257311,230204539,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,15:12:00,15,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,15:12:00,15:12:00,7060,Vehicle Theft and Recovery,,"Vehicle, Seizure Order",II,Initial,0,Mission,Cite or Arrest Adult,37.75742952,-122.412348,POINT (-122.41234804162994 37.757429523043974),Mission,HARRISON ST \ 21ST ST
460,1257368,230204799,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,17:13:00,17,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,17:22:00,17:22:00,64020,Miscellaneous,Other,Mental Health Detention,II,Initial,0,Mission,Open or Active,37.75290661,-122.4072912,POINT (-122.40729118425897 37.75290661105615),Mission,24TH ST \ HAMPSHIRE ST
461,1257313,230204385,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,14:25:00,14,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,14:30:00,14:30:00,16230,Drug-related Incidents,Drug Violation,"Opiates, Sale",II,Initial,0,Southern,Cite or Arrest Adult,37.77921168,-122.4109366,POINT (-122.41093657493794 37.77921168445851),South of Market,MISSION ST \ 07TH ST
462,1257015,226240272,2022-12-02T00:00:00,2,12,December,4,Friday,2022,08:00:00,8,2022-12-02T00:00:00,2,12,December,4,Friday,2022,21:03:00,21:03:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Southern,Open or Active,37.77804533,-122.4124133,POINT (-122.4124133449216 37.77804532780479),South of Market,ANGELOS ALY \ JULIA ST \ MISSION ST
463,1257232,230087670,2023-02-05T00:00:00,5,2,February,6,Sunday,2023,16:22:00,16,2023-02-05T00:00:00,5,2,February,6,Sunday,2023,16:25:00,16:25:00,3421,Robbery,Robbery - Commercial,"Robbery, Att., Comm. Establ., W/ Gun",IS,Initial Supplement,0,Park,Cite or Arrest Adult,37.76952604,-122.4507102,POINT (-122.45071018189665 37.769526043647296),Haight Ashbury,HAIGHT ST \ COLE ST
464,1257089,226208822,2022-10-23T00:00:00,23,10,October,6,Sunday,2022,01:40:00,1,2022-10-24T00:00:00,24,10,October,0,Monday,2022,13:25:00,13:25:00,6372,Property Crimes,Larceny Theft - Other,"Theft, Other Property, $50-$200",CI,Coplogic Initial,1,Tenderloin,Open or Active,37.78456014,-122.407337,POINT (-122.40733704162238 37.784560141211806),Financial District/South Beach,MARKET ST \ POWELL ST
465,1257137,236052136,2023-03-19T00:00:00,19,3,March,6,Sunday,2023,23:00:00,23,2023-03-21T00:00:00,21,3,March,1,Tuesday,2023,13:28:00,13:28:00,6374,Property Crimes,Larceny Theft - Other,"Theft, Other Property, >$950",CI,Coplogic Initial,1,Taraval,Open or Active,37.74319073,-122.4724791,POINT (-122.47247911950056 37.74319072909627),West of Twin Peaks,TARAVAL ST \ 16TH AVE
466,1256956,230203202,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,01:23:00,1,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,01:30:00,01:30:00,64085,Miscellaneous,Other,Investigative Detention,II,Initial,0,Tenderloin,Cite or Arrest Adult,37.78000587,-122.4119334,POINT (-122.41193341005338 37.780005867994824),South of Market,STEVENSON ST \ 07TH ST \ ODD FELLOWS WAY
467,1257334,230204090,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,09:00:00,9,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,12:17:00,12:17:00,6240,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, Att.",II,Initial,0,Richmond,Open or Active,37.78248803,-122.4458205,POINT (-122.4458205129012 37.782488031626265),Lone Mountain/USF,GEARY BLVD \ PRESIDIO AVE
468,1257301,230203989,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,08:30:00,8,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,10:19:00,10:19:00,4014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",II,Initial,0,Bayview,Cite or Arrest Adult,37.73660453,-122.3836379,POINT (-122.38363786204994 37.73660452681319),Bayview Hunters Point,REUEL CT \ HUDSON AVE
469,1256990,226217760,2022-11-16T00:00:00,16,11,November,2,Wednesday,2022,03:00:00,3,2022-11-16T00:00:00,16,11,November,2,Wednesday,2022,08:18:00,08:18:00,6224,Property Crimes,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",CI,Coplogic Initial,1,Mission,Open or Active,37.75077311,-122.4427827,POINT (-122.442782697201 37.75077310999105),Noe Valley,24TH ST \ GRAND VIEW AVE
470,1257166,220866434,2022-12-18T00:00:00,18,12,December,6,Sunday,2022,10:30:00,10,2023-01-04T00:00:00,4,1,January,2,Wednesday,2023,10:42:00,10:42:00,6240,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, Att.",CS,Coplogic Supplement,1,Central,Open or Active,37.79888097,-122.3986957,POINT (-122.39869570327996 37.79888096617859),Financial District/South Beach,BROADWAY \ DAVIS ST
471,1257040,226241452,2022-12-13T00:00:00,13,12,December,1,Tuesday,2022,09:40:00,9,2022-12-14T00:00:00,14,12,December,2,Wednesday,2022,10:02:00,10:02:00,6372,Property Crimes,Larceny Theft - Other,"Theft, Other Property, $50-$200",CI,Coplogic Initial,1,Southern,Open or Active,37.77832683,-122.3965306,POINT (-122.39653063923612 37.7783268304671),South of Market,04TH ST \ BRANNAN ST
472,1257306,230201767,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,15:15:00,15,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,15:15:00,15:15:00,19057,Disorderly Conduct,Intimidation,Terrorist Threats,IS,Initial Supplement,0,Park,Open or Active,37.75417074,-122.4440642,POINT (-122.4440641715274 37.754170736322),Twin Peaks,BURNETT AVE \ DIXIE ALY
473,1257012,226239786,2022-12-12T00:00:00,12,12,December,0,Monday,2022,05:00:00,5,2022-12-12T00:00:00,12,12,December,0,Monday,2022,23:46:00,23:46:00,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",CI,Coplogic Initial,1,Southern,Open or Active,37.78192891,-122.4033275,POINT (-122.40332753664748 37.78192890777912),South of Market,TEHAMA ST \ GALLAGHER LN
474,1257285,230204379,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,14:00:00,14,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,14:18:00,14:18:00,3424,Robbery,Robbery - Commercial,"Robbery, Att., Comm. Establ., W/ Force",II,Initial,0,Mission,Open or Active,37.75543694,-122.4187476,POINT (-122.41874757531652 37.75543693568604),Mission,22ND ST \ MISSION ST
475,1257279,230204181,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,13:03:00,13,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,13:31:00,13:31:00,71024,Miscellaneous,Non-Criminal,"Stay Away or Court Order, Non-DV Related",II,Initial,0,Northern,Open or Active,37.77646431,-122.4262633,POINT (-122.42626334607084 37.77646430525107),Hayes Valley,HAYES ST \ LAGUNA ST
476,1257346,230205060,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,19:18:00,19,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,19:19:00,19:19:00,51040,Miscellaneous,Non-Criminal,Aided Case,II,Initial,0,Bayview,Open or Active,37.75020597,-122.3885077,POINT (-122.3885077306853 37.75020597412777),Bayview Hunters Point,TENNESSEE ST \ CESAR CHAVEZ ST
477,1256792,230201767,2023-03-11T00:00:00,11,3,March,5,Saturday,2023,16:37:00,16,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,12:46:00,12:46:00,19057,Disorderly Conduct,Intimidation,Terrorist Threats,II,Initial,0,Park,Open or Active,37.75417074,-122.4440642,POINT (-122.4440641715274 37.754170736322),Twin Peaks,BURNETT AVE \ DIXIE ALY
478,1257338,230204971,2023-03-19T00:00:00,19,3,March,6,Sunday,2023,23:00:00,23,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,18:40:00,18:40:00,71000,Property Crimes,Lost Property,Lost Property,II,Initial,0,Mission,Open or Active,37.76257883,-122.4216625,POINT (-122.42166247826907 37.76257883049033),Mission,SYCAMORE ST \ VALENCIA ST
479,1257106,226241145,2022-11-14T00:00:00,14,11,November,0,Monday,2022,09:45:00,9,2022-11-14T00:00:00,14,11,November,0,Monday,2022,22:43:00,22:43:00,6224,Property Crimes,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",CI,Coplogic Initial,1,Southern,Open or Active,37.77656838,-122.3987555,POINT (-122.39875545059135 37.7765683819308),South of Market,BRANNAN ST \ 05TH ST
480,1257290,230204460,2023-03-16T00:00:00,16,3,March,3,Thursday,2023,13:58:00,13,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,15:00:00,15:00:00,64010,Miscellaneous,Other,"Dog, Bite or Attack",II,Initial,0,Ingleside,Open or Active,37.72997687,-122.4693419,POINT (-122.4693419150489 37.72997687456877),West of Twin Peaks,SAN LEANDRO WAY \ OCEAN AVE
481,1257356,230204937,2023-03-19T00:00:00,19,3,March,6,Sunday,2023,07:00:00,7,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,18:34:00,18:34:00,6304,Property Crimes,Larceny Theft - From Building,"Theft, From Building, >$950",II,Initial,0,Tenderloin,Open or Active,37.78423574,-122.4177068,POINT (-122.4177067508564 37.78423573864025),Tenderloin,ELLIS ST \ LARKIN ST
